"split","file_name","source_path","output_path","object_count"
"train","healthy__newripe__IMG20200717092937.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__newripe__IMG20200717092937.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__newripe__IMG20200717092937.txt","1"
"train","healthy__newripe__IMG20200717092941.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__newripe__IMG20200717092941.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__newripe__IMG20200717092941.txt","1"
"train","healthy__newripe__IMG20200717093022.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__newripe__IMG20200717093022.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__newripe__IMG20200717093022.txt","1"
"train","healthy__newripe__IMG20200717093050.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__newripe__IMG20200717093050.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__newripe__IMG20200717093050.txt","1"
"train","healthy__newripe__IMG20200717093101.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__newripe__IMG20200717093101.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__newripe__IMG20200717093101.txt","1"
"train","healthy__newripe__IMG20200717093116.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\train\healthy__newripe__IMG20200717093116.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\train\healthy__newripe__IMG20200717093116.txt","1"
"val","defective__0019__20.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0019__20.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0019__20.txt","1"
"val","defective__0025__26.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0025__26.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0025__26.txt","1"
"val","defective__0037__38.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0037__38.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0037__38.txt","1"
"val","defective__0075__77.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0075__77.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0075__77.txt","1"
"val","defective__0098__101.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0098__101.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0098__101.txt","1"
"val","defective__0137__140.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0137__140.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0137__140.txt","1"
"val","defective__0140__143.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0140__143.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0140__143.txt","1"
"val","defective__0144__148.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0144__148.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0144__148.txt","1"
"val","defective__0158__167.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0158__167.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0158__167.txt","1"
"val","defective__0167__176.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0167__176.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0167__176.txt","1"
"val","defective__0174__188.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0174__188.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0174__188.txt","1"
"val","defective__0187__213.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0187__213.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0187__213.txt","1"
"val","defective__0193__219.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0193__219.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0193__219.txt","1"
"val","defective__0200__230.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0200__230.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0200__230.txt","1"
"val","defective__0205__249.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0205__249.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0205__249.txt","1"
"val","defective__0210__254.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0210__254.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0210__254.txt","1"
"val","defective__0215__260.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0215__260.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0215__260.txt","1"
"val","defective__0241__299.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0241__299.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0241__299.txt","1"
"val","defective__0249__311.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0249__311.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0249__311.txt","1"
"val","defective__0259__323.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0259__323.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0259__323.txt","1"
"val","defective__0262__326.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0262__326.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0262__326.txt","1"
"val","defective__0263__327.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0263__327.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0263__327.txt","1"
"val","defective__0268__335.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0268__335.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0268__335.txt","1"
"val","defective__0292__426.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0292__426.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0292__426.txt","1"
"val","defective__0309__IMG_20250703_153118_054.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0309__IMG_20250703_153118_054.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0309__IMG_20250703_153118_054.txt","1"
"val","defective__0326__IMG_20250706_150946_773(1).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0326__IMG_20250706_150946_773(1).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0326__IMG_20250706_150946_773(1).txt","1"
"val","defective__0334__IMG_20250706_151108_834(1).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0334__IMG_20250706_151108_834(1).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0334__IMG_20250706_151108_834(1).txt","1"
"val","defective__0357__IMG_20250707_085729.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0357__IMG_20250707_085729.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0357__IMG_20250707_085729.txt","1"
"val","defective__0360__IMG_20250707_085906.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0360__IMG_20250707_085906.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0360__IMG_20250707_085906.txt","1"
"val","defective__0379__IMG_20250707_090221.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0379__IMG_20250707_090221.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0379__IMG_20250707_090221.txt","1"
"val","defective__0380__IMG_20250707_090223.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0380__IMG_20250707_090223.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0380__IMG_20250707_090223.txt","1"
"val","defective__0397__IMG_20250707_090416.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0397__IMG_20250707_090416.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0397__IMG_20250707_090416.txt","1"
"val","defective__0400__IMG_20250707_090420_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0400__IMG_20250707_090420_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0400__IMG_20250707_090420_1.txt","1"
"val","defective__0402__IMG_20250707_090423.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0402__IMG_20250707_090423.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0402__IMG_20250707_090423.txt","1"
"val","defective__0404__IMG_20250707_090436.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0404__IMG_20250707_090436.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0404__IMG_20250707_090436.txt","1"
"val","defective__0409__IMG_20250707_090510_2.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0409__IMG_20250707_090510_2.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0409__IMG_20250707_090510_2.txt","1"
"val","defective__0413__IMG_20250707_090541.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0413__IMG_20250707_090541.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0413__IMG_20250707_090541.txt","1"
"val","defective__0414__IMG_20250707_090545.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0414__IMG_20250707_090545.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0414__IMG_20250707_090545.txt","1"
"val","defective__0419__IMG_20250707_090615.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0419__IMG_20250707_090615.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0419__IMG_20250707_090615.txt","1"
"val","defective__0425__IMG_20250707_090643.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0425__IMG_20250707_090643.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0425__IMG_20250707_090643.txt","1"
"val","defective__0427__IMG_20250707_090656_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0427__IMG_20250707_090656_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0427__IMG_20250707_090656_1.txt","1"
"val","defective__0432__IMG_20250707_090816.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0432__IMG_20250707_090816.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0432__IMG_20250707_090816.txt","1"
"val","defective__0456__IMG_20250707_091003.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0456__IMG_20250707_091003.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0456__IMG_20250707_091003.txt","1"
"val","defective__0458__IMG_20250707_091030.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0458__IMG_20250707_091030.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0458__IMG_20250707_091030.txt","1"
"val","defective__0463__IMG_20250707_091046_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0463__IMG_20250707_091046_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0463__IMG_20250707_091046_1.txt","1"
"val","defective__0464__IMG_20250707_091051_2.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0464__IMG_20250707_091051_2.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0464__IMG_20250707_091051_2.txt","1"
"val","defective__0466__IMG_20250707_091106.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0466__IMG_20250707_091106.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0466__IMG_20250707_091106.txt","1"
"val","defective__0468__IMG_20250707_091129.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0468__IMG_20250707_091129.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0468__IMG_20250707_091129.txt","1"
"val","defective__0470__IMG_20250707_091214.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0470__IMG_20250707_091214.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0470__IMG_20250707_091214.txt","1"
"val","defective__0472__IMG_20250707_091251.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0472__IMG_20250707_091251.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0472__IMG_20250707_091251.txt","1"
"val","defective__0494__IMG_20250707_091525_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0494__IMG_20250707_091525_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0494__IMG_20250707_091525_1.txt","1"
"val","defective__0510__IMG_20250707_091651.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0510__IMG_20250707_091651.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0510__IMG_20250707_091651.txt","1"
"val","defective__0540__IMG_20250707_091943.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0540__IMG_20250707_091943.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0540__IMG_20250707_091943.txt","1"
"val","defective__0544__IMG_20250707_092012.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0544__IMG_20250707_092012.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0544__IMG_20250707_092012.txt","1"
"val","defective__0549__IMG_20250707_092028.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0549__IMG_20250707_092028.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0549__IMG_20250707_092028.txt","1"
"val","defective__0550__IMG_20250707_092029.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0550__IMG_20250707_092029.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0550__IMG_20250707_092029.txt","1"
"val","defective__0554__IMG_20250707_092112.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0554__IMG_20250707_092112.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0554__IMG_20250707_092112.txt","1"
"val","defective__0571__IMG_20250707_092318_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0571__IMG_20250707_092318_1.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0571__IMG_20250707_092318_1.txt","1"
"val","defective__0582__Recovered_jpg_file(1011).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0582__Recovered_jpg_file(1011).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0582__Recovered_jpg_file(1011).txt","1"
"val","defective__0595__Recovered_jpg_file(1183).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0595__Recovered_jpg_file(1183).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0595__Recovered_jpg_file(1183).txt","1"
"val","defective__0596__Recovered_jpg_file(1187).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0596__Recovered_jpg_file(1187).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0596__Recovered_jpg_file(1187).txt","1"
"val","defective__0598__Recovered_jpg_file(1363).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0598__Recovered_jpg_file(1363).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0598__Recovered_jpg_file(1363).txt","1"
"val","defective__0631__Recovered_jpg_file(202).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0631__Recovered_jpg_file(202).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0631__Recovered_jpg_file(202).txt","1"
"val","defective__0639__Recovered_jpg_file(206).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0639__Recovered_jpg_file(206).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0639__Recovered_jpg_file(206).txt","1"
"val","defective__0643__Recovered_jpg_file(212).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0643__Recovered_jpg_file(212).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0643__Recovered_jpg_file(212).txt","1"
"val","defective__0645__Recovered_jpg_file(214).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__0645__Recovered_jpg_file(214).txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__0645__Recovered_jpg_file(214).txt","1"
"val","defective__newmid__004_Mango-anthracnose_cropped_.jpg.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__newmid__004_Mango-anthracnose_cropped_.jpg.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__newmid__004_Mango-anthracnose_cropped_.jpg.txt","2"
"val","defective__newmid__066_Mango_Mangifera_indica_Bacterial_black_spot_caused_by_Xanthomonas_citri_pv._mangiferae_indicae.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__newmid__066_Mango_Mangifera_indica_Bacterial_black_spot_caused_by_Xanthomonas_citri_pv._mangiferae_indicae.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__newmid__066_Mango_Mangifera_indica_Bacterial_black_spot_caused_by_Xanthomonas_citri_pv._mangiferae_indicae.txt","1"
"val","defective__newmid__078_Mango_Mangifera_indica_Anthracnose.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__newmid__078_Mango_Mangifera_indica_Anthracnose.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__newmid__078_Mango_Mangifera_indica_Anthracnose.txt","6"
"val","defective__newmid__Snipaste_2026-04-11_21-05-38.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\defective__newmid__Snipaste_2026-04-11_21-05-38.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\defective__newmid__Snipaste_2026-04-11_21-05-38.txt","2"
"val","healthy__0030__0105.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0030__0105.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0030__0105.txt","1"
"val","healthy__0037__0118.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0037__0118.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0037__0118.txt","1"
"val","healthy__0049__0142.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0049__0142.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0049__0142.txt","1"
"val","healthy__0052__0146.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0052__0146.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0052__0146.txt","1"
"val","healthy__0095__0251.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0095__0251.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0095__0251.txt","1"
"val","healthy__0154__20250703_141828.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0154__20250703_141828.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0154__20250703_141828.txt","1"
"val","healthy__0159__20250703_141912.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0159__20250703_141912.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0159__20250703_141912.txt","1"
"val","healthy__0165__20250703_141944.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0165__20250703_141944.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0165__20250703_141944.txt","1"
"val","healthy__0193__20250703_142327.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0193__20250703_142327.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0193__20250703_142327.txt","1"
"val","healthy__0198__20250703_142553.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0198__20250703_142553.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0198__20250703_142553.txt","1"
"val","healthy__0208__20250703_143023.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0208__20250703_143023.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0208__20250703_143023.txt","1"
"val","healthy__0233__20250703_143614.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0233__20250703_143614.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0233__20250703_143614.txt","1"
"val","healthy__0281__20250703_145006.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0281__20250703_145006.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0281__20250703_145006.txt","1"
"val","healthy__0286__20250703_145049.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0286__20250703_145049.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0286__20250703_145049.txt","1"
"val","healthy__0308__20250703_145412.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0308__20250703_145412.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0308__20250703_145412.txt","1"
"val","healthy__0312__20250703_145441.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0312__20250703_145441.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0312__20250703_145441.txt","1"
"val","healthy__0318__20250703_145505.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0318__20250703_145505.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0318__20250703_145505.txt","1"
"val","healthy__0319__20250703_145513.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det\labels\val\healthy__0319__20250703_145513.txt","C:\Users\86151\Desktop\mangguo_ai_project\datasets\rotten_grade_det_4c\labels\val\healthy__0319__20250703_145513.txt","1"
